"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"4370",4370,3,2836,1,1,0
"4371",4371,3,2837,4,1,0
"4372",4372,3,2837,1,5,0
"4373",4373,3,358,2,4,0
"4374",4374,3,2838,1,0,0
"4375",4375,3,24,2,7,0
"4376",4376,3,2839,2,7,0
"4378",4378,3,1405,2,6,0
"4379",4379,3,2841,2,8,0
"4380",4380,3,2842,1,7,0
"4382",4382,3,2843,1,8,0
"4383",4383,3,2844,1,4,0
"4384",4384,3,2845,2,7,0
"4385",4385,3,2846,3,7,0
"4387",4387,3,2848,2,7,0
"4388",4388,3,2849,1,4,0
"4389",4389,3,2850,1,5,0
"4390",4390,3,2851,2,4,0
"4391",4391,3,2852,1,3,0
"4393",4393,3,2854,2,2,0
"4394",4394,3,2855,3,1,0
"4395",4395,3,2856,3,0,0
"4396",4396,3,2857,2,3,0
"4397",4397,3,2752,1,5,0
"4398",4398,3,2858,2,7,0
"4399",4399,3,2859,1,5,0
"4400",4400,3,2859,2,6,0
"4401",4401,3,412,2,4,0
"4402",4402,3,412,2,7,0
"4403",4403,3,412,2,8,0
"4404",4404,3,2860,1,6,0
"4405",4405,3,2861,1,7,0
"4406",4406,3,2861,1,8,0
"4407",4407,3,2861,2,9,0
"4409",4409,3,2862,1,3,0
"4410",4410,3,2863,1,3,0
"4411",4411,3,2863,1,4,0
"4412",4412,3,2863,2,5,0
"4413",4413,3,125,1,1,0
"4414",4414,3,125,1,5,0
"4415",4415,3,125,1,6,0
"4416",4416,3,125,2,7,0
"4418",4418,3,500,2,0,0
"4419",4419,3,2864,2,3,0
"4420",4420,3,2865,1,3,0
"4421",4421,3,2865,2,6,0
"4422",4422,3,2866,1,2,0
"4423",4423,3,2867,2,4,0
"4424",4424,3,2868,3,0,0
"4425",4425,3,2868,3,9,0
"4426",4426,3,2869,1,2,0
"4428",4428,3,2871,1,6,0
"4429",4429,3,2872,2,0,0
"4430",4430,3,2873,1,4,0
"4431",4431,3,2874,2,3,0
"4432",4432,3,2875,2,2,0
"4433",4433,3,2876,3,3,0
"4434",4434,3,2876,1,4,0
"4436",4436,3,2876,2,6,0
"4437",4437,3,2876,3,9,0
"4438",4438,3,2877,2,8,0
"4440",4440,3,2541,3,0,0
"4441",4441,3,32,2,3,0
"4443",4443,3,2880,2,5,0
"4444",4444,3,2881,2,2,0
"4445",4445,3,2882,2,7,0
"4448",4448,3,2884,2,4,0
"4449",4449,3,33,1,4,0
"4451",4451,3,33,1,7,0
"4452",4452,3,33,2,8,0
"4453",4453,3,2885,2,5,0
"4454",4454,3,2886,2,6,0
"4456",4456,3,2888,3,0,0
"4457",4457,3,2889,2,1,0
"4458",4458,3,2890,3,3,0
"4459",4459,3,2891,2,5,0
"4460",4460,3,2892,2,5,0
"4461",4461,3,2892,1,6,0
"4462",4462,3,304,2,1,0
"4463",4463,3,304,2,9,0
"4464",4464,3,337,1,0,0
"4465",4465,3,337,2,1,0
"4466",4466,3,2893,2,3,0
"4467",4467,3,2894,2,7,0
"4468",4468,3,2895,2,2,0
"4469",4469,3,2895,1,3,0
"4470",4470,3,2895,1,4,0
"4471",4471,3,952,2,2,0
"4472",4472,3,2896,2,3,0
"4473",4473,3,2896,1,4,0
"4474",4474,3,2896,2,6,0
"4475",4475,3,2897,2,0,0
"4476",4476,3,2897,1,5,0
"4477",4477,3,2897,2,7,0
"4480",4480,3,428,3,1,0
"4481",4481,3,2898,1,2,0
"4482",4482,3,2898,1,5,0
"4483",4483,3,2899,1,3,0
"4484",4484,3,2899,1,4,0
"4485",4485,3,2900,1,5,0
"4488",4488,3,2902,2,8,0
"4489",4489,3,2903,1,2,0
"4490",4490,3,2904,3,1,0
"4491",4491,3,2905,3,0,0
"4493",4493,3,2907,3,1,0
"4494",4494,3,2908,2,3,0
"4495",4495,3,2909,2,5,0
"4496",4496,3,2910,3,9,0
"4498",4498,3,2911,2,6,0
"4499",4499,3,2912,1,7,0
"4501",4501,3,467,2,7,0
"4502",4502,3,2914,2,0,0
"4503",4503,3,2915,3,3,0
"4504",4504,3,2916,2,4,0
"4505",4505,3,360,2,1,0
"4506",4506,3,2917,2,0,0
"4507",4507,3,361,2,1,0
"4508",4508,3,2918,3,3,0
"4509",4509,3,2919,4,0,0
"4510",4510,3,2920,1,4,0
"4512",4512,3,2921,2,6,0
"4514",4514,3,2922,1,5,0
"4515",4515,3,2923,2,6,0
"4519",4519,3,2926,2,5,0
"4520",4520,3,2927,2,5,0
"4522",4522,3,2928,2,5,0
"4523",4523,3,2929,1,9,0
"4524",4524,3,1559,2,8,0
"4525",4525,3,2930,1,8,0
"4526",4526,3,2931,1,4,0
"4527",4527,3,2932,2,2,0
"4528",4528,3,2933,1,1,0
"4529",4529,3,2934,1,2,0
"4530",4530,3,2935,1,3,0
"4531",4531,3,2936,3,1,0
"4532",4532,3,2936,3,2,0
"4533",4533,3,2936,2,3,0
"4536",4536,3,2938,1,4,0
"4537",4537,3,2939,2,9,0
"4539",4539,3,2941,1,8,0
"4541",4541,3,2943,1,6,0
"4542",4542,3,2944,1,6,0
"4544",4544,3,2944,2,8,0
"4545",4545,3,2945,1,5,0
"4547",4547,3,2946,3,8,0
"4548",4548,3,2947,2,2,0
"4549",4549,3,2948,1,7,0
"4550",4550,3,2949,3,2,0
"4552",4552,3,2951,2,2,0
"4553",4553,3,2952,1,1,0
"4554",4554,3,2953,2,4,0
"4556",4556,3,2955,1,8,0
"4558",4558,3,2957,3,5,0
"4560",4560,3,8,3,0,0
"4562",4562,3,8,2,9,0
"4563",4563,3,2958,1,5,0
"4564",4564,3,501,2,2,0
"4566",4566,3,2959,1,4,0
"4567",4567,3,2960,2,1,0
"4568",4568,3,171,1,1,0
"4569",4569,3,2961,2,3,0
"4571",4571,3,2692,2,4,0
"4572",4572,3,2692,1,5,0
"4573",4573,3,349,3,2,0
"4574",4574,3,2962,1,1,0
"4576",4576,3,2964,2,4,0
"4577",4577,3,2964,1,5,0
"4578",4578,3,2965,2,1,0
"4579",4579,3,2966,2,1,0
"4580",4580,3,432,2,3,0
"4581",4581,3,432,1,4,0
"4582",4582,3,432,1,5,0
"4583",4583,3,364,2,2,0
"4589",4589,3,2969,2,3,0
"4590",4590,3,2970,1,9,0
"4591",4591,3,2971,2,5,0
"4592",4592,3,2971,2,8,0
"4593",4593,3,365,2,6,0
"4594",4594,3,365,2,8,0
"4595",4595,3,2972,1,7,0
"4597",4597,3,434,2,3,0
"4598",4598,3,2974,2,9,0
"4599",4599,3,2975,2,1,0
"4600",4600,3,64,2,7,0
"4601",4601,3,64,2,9,0
"4602",4602,3,2976,2,3,0
"4603",4603,3,2977,3,8,0
"4604",4604,3,2977,2,9,0
"4605",4605,3,2978,1,7,0
"4606",4606,3,2978,2,8,0
"4608",4608,3,2979,2,6,0
"4609",4609,3,2979,2,7,0
"4611",4611,3,2980,2,4,0
"4612",4612,3,2980,3,5,0
"4613",4613,3,2980,3,7,0
"4614",4614,3,2981,2,3,0
"4615",4615,3,2982,1,7,0
"4616",4616,3,2982,1,9,0
"4620",4620,3,2986,2,8,0
"4621",4621,3,2987,1,7,0
"4622",4622,3,2988,1,3,0
"4623",4623,3,2988,1,4,0
"4627",4627,3,2990,3,1,0
"4628",4628,3,2990,2,2,0
"4629",4629,3,2990,1,5,0
"4630",4630,3,11,2,4,0
"4631",4631,3,11,3,6,0
"4632",4632,3,2991,1,3,0
"4633",4633,3,671,3,0,0
"4634",4634,3,2992,2,1,0
"4635",4635,3,67,1,6,0
"4636",4636,3,2993,2,4,0
"4637",4637,3,504,1,6,0
"4638",4638,3,2994,2,8,0
"4639",4639,3,69,3,5,0
"4640",4640,3,2995,2,0,0
"4642",4642,3,2996,2,7,0
"4644",4644,3,2998,1,7,0
"4645",4645,3,2999,1,5,0
"4646",4646,3,3000,2,6,0
"4647",4647,3,315,4,1,0
"4648",4648,3,3001,3,0,0
"4649",4649,3,3002,1,3,0
"4651",4651,3,3004,2,3,0
"4652",4652,3,3005,3,1,0
"4653",4653,3,3006,3,1,0
"4654",4654,3,72,2,4,0
"4655",4655,3,72,1,6,0
"4656",4656,3,3007,2,3,0
"4658",4658,3,1532,1,7,0
"4659",4659,3,1380,3,7,0
"4660",4660,3,3008,2,5,0
"4661",4661,3,343,2,4,0
"4662",4662,3,343,1,5,0
"4663",4663,3,343,1,6,0
"4664",4664,3,343,1,7,0
"4665",4665,3,343,1,8,0
"4666",4666,3,343,3,9,0
"4667",4667,3,344,1,4,0
"4668",4668,3,169,2,3,0
"4669",4669,3,3009,2,3,0
"4671",4671,3,3011,1,0,0
"4672",4672,3,3012,2,3,0
"4673",4673,3,3012,1,8,0
"4674",4674,3,3013,1,4,0
"4675",4675,3,3014,2,4,0
"4676",4676,3,367,2,6,0
"4677",4677,3,181,2,1,0
"4678",4678,3,460,2,8,0
"4680",4680,3,368,2,2,0
"4681",4681,3,3015,2,1,0
"4682",4682,3,3015,1,2,0
"4683",4683,3,3015,2,3,0
"4685",4685,3,3017,3,2,0
"4687",4687,3,3018,1,4,0
"4688",4688,3,3019,2,2,0
"4690",4690,3,3020,1,8,0
"4691",4691,3,3021,1,1,0
"4692",4692,3,3022,1,8,0
"4693",4693,3,3023,1,2,0
"4695",4695,3,3025,4,9,0
"4696",4696,3,575,1,5,0
"4697",4697,3,3026,1,1,0
"4698",4698,3,3027,2,3,0
"4699",4699,3,3028,3,8,0
"4701",4701,3,3029,1,8,0
"4702",4702,3,3030,1,9,0
"4704",4704,3,3032,3,8,0
"4705",4705,3,3033,4,0,0
"4707",4707,3,3034,3,9,0
"4708",4708,3,3035,2,8,0
"4709",4709,3,3036,2,2,0
"4710",4710,3,3037,2,2,0
"4711",4711,3,3038,2,8,0
"4712",4712,3,3039,1,3,0
"4713",4713,3,3040,2,4,0
"4715",4715,3,3041,1,0,0
"4717",4717,3,1893,3,1,0
"4718",4718,3,3042,2,2,0
"4719",4719,3,3043,2,5,0
"4720",4720,3,3044,2,1,0
"4721",4721,3,3045,2,0,0
"4722",4722,3,3046,2,8,0
"4723",4723,3,3047,1,6,0
"4724",4724,3,3047,2,9,0
"4725",4725,3,3048,2,9,0
"4726",4726,3,3049,2,5,0
"4727",4727,3,350,2,3,0
"4728",4728,3,3050,1,7,0
"4730",4730,3,3050,2,9,0
"4731",4731,3,2480,2,0,0
"4732",4732,3,3051,2,2,0
"4734",4734,3,79,4,0,0
"4735",4735,3,3052,3,1,0
"4736",4736,3,437,2,5,0
"4737",4737,3,437,2,6,0
"4738",4738,3,437,1,7,0
"4740",4740,3,3053,2,5,0
"4741",4741,3,3054,1,6,0
"4742",4742,3,80,2,6,0
"4743",4743,3,3055,2,7,0
"4746",4746,3,3057,2,1,0
"4747",4747,3,3058,3,1,0
"4748",4748,3,3059,2,8,0
"4749",4749,3,3060,2,9,0
"4750",4750,3,3061,3,1,0
"4751",4751,3,1435,1,5,0
"4752",4752,3,3062,1,3,0
"4753",4753,3,3062,2,4,0
"4782",4782,4,3083,1,5,0
"4783",4783,4,3084,2,8,0
"4784",4784,4,3085,1,6,0
"4786",4786,4,3087,4,1,0
"4787",4787,4,3088,2,2,0
"4788",4788,4,3089,3,0,0
"4789",4789,4,3090,2,4,0
"4790",4790,4,3091,1,6,0
"4791",4791,4,3091,2,9,0
"4792",4792,4,3092,2,0,0
"4794",4794,4,3093,1,7,0
"4795",4795,4,3093,3,9,0
"4797",4797,4,3095,1,1,0
"4798",4798,4,3096,2,2,0
"4801",4801,4,3099,3,1,0
"4802",4802,4,3100,2,4,0
"4804",4804,4,3100,2,8,0
"4805",4805,4,84,1,5,0
"4806",4806,4,84,2,6,0
"4807",4807,4,3101,2,1,0
"4808",4808,4,3101,2,2,0
"4809",4809,4,3102,1,7,0
"4810",4810,4,3103,2,2,0
"4811",4811,4,3104,2,0,0
"4812",4812,4,3105,3,3,0
"4813",4813,4,396,1,3,0
"4814",4814,4,396,1,8,0
"4815",4815,4,3106,2,7,0
"4817",4817,4,3107,2,9,0
"4819",4819,4,3109,3,3,0
"4821",4821,4,3111,1,5,0
"4822",4822,4,3112,2,4,0
"4823",4823,4,3112,3,9,0
"4824",4824,4,3113,3,7,0
"4825",4825,4,3114,2,8,0
"5208",5208,9,3418,1,1,0
"5211",5211,9,3419,2,5,0
"5212",5212,9,3419,2,6,0
"5213",5213,9,3419,2,8,0
"5216",5216,9,3421,1,6,0
"5217",5217,9,3422,2,7,0
"5219",5219,9,3424,3,1,0
"5220",5220,9,3425,1,6,0
"5222",5222,9,3426,2,2,0
"5223",5223,9,3426,2,5,0
"5226",5226,9,3429,1,8,0
"5228",5228,9,3431,1,4,0
"5229",5229,9,3432,2,1,0
"5231",5231,9,97,1,5,0
"5232",5232,9,3433,2,8,0
"5233",5233,9,3434,3,0,0
"5234",5234,9,3434,1,6,0
"5235",5235,9,3435,1,6,0
"5236",5236,9,3436,2,4,0
"5237",5237,9,3437,2,3,0
"5238",5238,9,3438,1,5,0
"5239",5239,9,3439,1,2,0
"5240",5240,9,3440,3,2,0
"5241",5241,9,3440,1,6,0
"5243",5243,9,3441,1,1,0
"5244",5244,9,3441,2,2,0
"5245",5245,9,3441,1,4,0
"5246",5246,9,3441,1,5,0
"5247",5247,9,3442,2,3,0
"5248",5248,9,3443,1,4,0
"5249",5249,9,3444,1,4,0
"5251",5251,9,3446,2,0,0
"5252",5252,9,3447,2,0,0
"5253",5253,9,3447,2,1,0
"5254",5254,9,3447,2,3,0
"5255",5255,9,3447,1,4,0
"5256",5256,9,3447,1,5,0
"5258",5258,9,3447,2,7,0
"5259",5259,9,3448,2,0,0
"5261",5261,9,3449,1,7,0
"5262",5262,9,3450,2,7,0
"5263",5263,9,3451,3,9,0
"5264",5264,9,3452,2,2,0
"5265",5265,9,3453,2,9,0
"5266",5266,9,3454,3,0,0
"5267",5267,9,3454,1,8,0
"5268",5268,9,3455,2,2,0
"5270",5270,9,3455,2,4,0
"5271",5271,9,3456,3,2,0
"5272",5272,9,3457,1,0,0
"5274",5274,9,3459,2,9,0
"5275",5275,9,3460,3,0,0
"5276",5276,9,3461,2,2,0
"5277",5277,9,3462,2,8,0
"5279",5279,9,3463,2,4,0
"5280",5280,9,3464,2,8,0
"5281",5281,9,103,2,7,0
"5282",5282,9,103,2,9,0
"5283",5283,9,3465,2,3,0
"5284",5284,9,3466,2,8,0
"5285",5285,9,3467,1,5,0
"5286",5286,9,3468,1,0,0
"5287",5287,9,3469,3,1,0
"5288",5288,9,3470,1,8,0
"5290",5290,9,3472,3,0,0
"5291",5291,9,3473,1,4,0
"5292",5292,9,3474,1,1,0
"5293",5293,9,3475,1,4,0
"5294",5294,9,3475,1,5,0
"5295",5295,9,3476,3,2,0
"5296",5296,9,3477,1,4,0
"5297",5297,9,3478,2,5,0
"5298",5298,9,3479,2,7,0
"5299",5299,9,3480,3,1,0
"5304",5304,9,3484,3,0,0
"5305",5305,9,3485,2,9,0
"5306",5306,9,3486,2,0,0
"5307",5307,9,3487,2,8,0
"5338",5338,10,3513,1,3,0
"5340",5340,10,3514,1,1,0
"5342",5342,10,3515,2,1,0
"5344",5344,10,3517,1,4,0
"5345",5345,10,3518,2,0,0
"5346",5346,10,3518,2,6,0
"5348",5348,10,3520,2,1,0
"5351",5351,10,3522,2,8,0
"5352",5352,10,3522,2,9,0
"5353",5353,10,3523,2,8,0
"5354",5354,10,3524,1,9,0
"5355",5355,10,3525,1,5,0
"5356",5356,10,3526,2,3,0
"5357",5357,10,3527,3,0,0
"5358",5358,10,3528,2,0,0
"5359",5359,10,3529,2,7,0
"5361",5361,10,120,1,7,0
"5362",5362,10,120,2,9,0
"5364",5364,10,3530,2,8,0
"5365",5365,10,122,3,2,0
"5366",5366,10,122,1,3,0
"5367",5367,10,3531,1,3,0
"5368",5368,10,3532,2,4,0
"5371",5371,11,2840,2,9,0
"5372",5372,11,3535,2,9,0
"5373",5373,11,3536,1,7,0
"5374",5374,11,3537,1,4,0
"5377",5377,11,2044,2,3,0
"5380",5380,11,3541,3,3,0
"5382",5382,11,3542,1,5,0
"5383",5383,11,335,1,0,0
"5494",5494,13,3633,2,8,0
"5495",5495,13,3633,2,9,0
"5496",5496,13,3634,1,2,0
"5497",5497,13,3635,1,4,0
"5498",5498,13,3636,1,5,0
"5499",5499,13,3636,1,6,0
"5501",5501,13,3638,1,4,0
"5502",5502,13,3639,2,5,0
"5504",5504,13,3641,2,4,0
"5506",5506,13,3642,2,9,0
"5507",5507,13,3643,2,0,0
"5508",5508,13,3644,2,1,0
"5509",5509,13,3645,2,3,0
"5510",5510,13,3646,2,4,0
"5512",5512,13,3648,1,6,0
"5513",5513,13,3649,2,9,0
"5514",5514,13,3650,1,7,0
"5515",5515,13,3651,1,0,0
"5516",5516,13,3652,2,2,0
"5518",5518,13,3654,1,4,0
"5519",5519,13,3655,1,2,0
"5520",5520,13,3656,2,3,0
"5521",5521,13,3657,2,1,0
"5522",5522,13,3658,1,0,0
"5523",5523,13,3659,2,8,0
"5524",5524,13,3660,1,6,0
"5525",5525,13,3660,2,8,0
"5526",5526,13,3661,4,0,0
"5527",5527,13,3662,3,2,0
"5528",5528,13,3663,2,1,0
"5529",5529,13,3664,3,3,0
"5530",5530,13,3665,2,4,0
"5531",5531,13,3666,2,1,0
"5532",5532,13,3667,1,3,0
"5533",5533,13,3668,3,2,0
"5534",5534,13,3669,3,1,0
"5535",5535,13,3670,2,0,0
"5641",5641,16,3751,1,4,0
"5644",5644,16,3754,1,6,0
"5645",5645,16,3754,2,7,0
"5646",5646,16,3755,2,2,0
"5647",5647,16,3755,2,3,0
"5648",5648,16,3756,1,1,0
"5649",5649,16,3757,1,6,0
"5650",5650,16,3758,1,2,0
"5651",5651,16,3758,1,6,0
"5652",5652,16,1083,1,0,0
"5653",5653,16,1083,2,8,0
"5654",5654,16,3759,1,2,0
"5655",5655,16,3760,1,6,0
"5657",5657,16,3762,2,3,0
"5658",5658,16,3763,2,1,0
"5659",5659,16,3764,2,9,0
"5661",5661,16,3765,2,8,0
"5662",5662,16,3766,2,7,0
"5663",5663,16,3766,1,9,0
"5666",5666,16,3769,3,3,0
"5667",5667,16,553,1,5,0
"5668",5668,16,553,2,7,0
"5669",5669,16,3770,2,7,0
"5671",5671,16,3771,2,3,0
"5672",5672,16,3772,1,6,0
"5673",5673,16,3773,3,3,0
"5674",5674,16,3774,2,1,0
"5675",5675,16,3775,1,1,0
"5678",5678,16,3778,1,5,0
"5679",5679,16,3779,2,7,0
"5680",5680,16,3780,2,4,0
"5681",5681,16,3781,2,2,0
"5682",5682,16,1084,2,0,0
"5683",5683,16,1084,2,6,0
"5684",5684,17,3782,1,4,0
"5685",5685,17,3783,1,0,0
"5686",5686,17,3784,2,3,0
"5687",5687,17,3785,1,8,0
"5688",5688,17,3786,2,3,0
"5689",5689,17,2799,2,2,0
"5690",5690,17,2806,2,9,0
"5691",5691,17,3787,2,7,0
"5692",5692,17,466,3,7,0
"5693",5693,17,513,2,1,0
"5694",5694,17,3788,1,5,0
"5695",5695,17,352,4,0,0
"5696",5696,17,27,1,6,0
"5697",5697,17,412,1,8,0
"5698",5698,17,3789,2,4,0
"5699",5699,17,2872,2,0,0
"5700",5700,17,2873,1,4,0
"5702",5702,17,3790,2,2,0
"5703",5703,17,3791,1,6,0
"5704",5704,17,1552,2,4,0
"5705",5705,17,3792,3,7,0
"5706",5706,17,3793,2,4,0
"5707",5707,17,3794,1,5,0
"5708",5708,17,3795,2,3,0
"5709",5709,17,3796,1,2,0
"5710",5710,17,3067,4,1,0
"5711",5711,17,3797,3,0,0
"5712",5712,17,3798,1,7,0
"5713",5713,17,303,1,6,0
"5716",5716,17,41,3,9,0
"5717",5717,17,1877,2,8,0
"5718",5718,17,1877,3,9,0
"5719",5719,17,3799,2,7,0
"5720",5720,17,46,2,7,0
"5722",5722,17,3087,2,4,0
"5723",5723,17,3801,4,1,0
"5724",5724,17,3802,3,3,0
"5725",5725,17,3803,3,2,0
"5726",5726,17,3804,1,2,0
"5727",5727,17,3805,1,6,0
"5729",5729,17,3807,2,8,0
"5730",5730,17,350,2,3,0
"5731",5731,18,620,1,5,0
"5732",5732,18,3808,1,9,0
"5733",5733,18,469,3,0,0
"5735",5735,18,3809,3,9,0
"5736",5736,18,424,2,9,0
"5737",5737,18,304,2,8,0
"5738",5738,18,41,2,9,0
"5740",5740,18,1559,2,8,0
"5741",5741,18,3810,1,6,0
"5742",5742,18,2957,1,5,0
"5743",5743,18,3811,2,8,0
"5744",5744,18,8,3,1,0
"5746",5746,18,8,1,6,0
"5747",5747,18,3812,2,5,0
"5748",5748,18,3813,1,5,0
"5749",5749,18,3814,2,0,0
"5751",5751,18,890,1,0,0
"5752",5752,18,3815,1,7,0
"5753",5753,18,2615,2,2,0
"5754",5754,18,3816,1,2,0
"5755",5755,18,1334,1,3,0
"5756",5756,18,3817,3,2,0
"5757",5757,18,432,1,3,0
"5758",5758,18,2979,1,7,0
"5759",5759,18,2998,2,7,0
"5761",5761,18,3819,2,9,0
"5762",5762,18,343,1,5,0
"5763",5763,18,3820,2,3,0
"5764",5764,18,2134,2,7,0
"5765",5765,18,344,2,4,0
"5766",5766,18,181,3,1,0
"5767",5767,18,345,2,0,0
"5768",5768,18,3821,1,4,0
"5769",5769,18,94,2,8,0
"5770",5770,18,3822,1,6,0
"5771",5771,18,3823,1,3,0
"5772",5772,18,673,3,0,0
"5774",5774,18,1434,3,1,0
"5775",5775,18,335,1,5,0
"5776",5776,18,3825,2,1,0
"5777",5777,18,3826,3,7,0
"5778",5778,19,3827,2,7,0
"5779",5779,19,667,3,0,0
"5780",5780,19,2808,1,4,0
"5781",5781,19,469,1,0,0
"5782",5782,19,2751,3,2,0
"5783",5783,19,819,2,7,0
"5784",5784,19,2835,2,4,0
"5785",5785,19,3828,1,3,0
"5787",5787,19,3829,1,9,0
"5788",5788,19,2957,1,5,0
"5789",5789,19,734,1,6,0
"5790",5790,19,2961,1,3,0
"5792",5792,19,3830,2,7,0
"5794",5794,19,3831,3,2,0
"5795",5795,19,3343,2,5,0
"5796",5796,19,3832,3,1,0
"5797",5797,19,2385,1,8,0
"5799",5799,19,3059,3,9,0
"5878",5878,21,326,3,8,0
"5879",5879,21,3892,2,9,0
"5880",5880,21,3893,2,7,0
"5881",5881,21,3894,1,6,0
"5882",5882,21,3895,1,3,0
"5884",5884,21,3897,4,0,0
"5885",5885,21,846,1,5,0
"5887",5887,21,2478,1,2,0
"5889",5889,21,3899,2,1,0
"5890",5890,21,3900,4,0,0
"5891",5891,21,422,3,3,0
"5892",5892,21,3901,2,9,0
"5893",5893,21,3902,2,7,0
"5894",5894,21,470,2,5,0
"5895",5895,21,30,2,3,0
"5896",5896,21,3903,1,1,0
"5897",5897,21,3904,1,8,0
"5899",5899,21,2557,3,0,0
"5900",5900,21,1410,3,1,0
"5901",5901,21,3906,1,2,0
"5902",5902,21,3907,1,8,0
"5903",5903,21,304,1,4,0
"5904",5904,21,304,2,8,0
"5905",5905,21,3908,2,8,0
"5906",5906,21,41,2,9,0
"5907",5907,21,3909,1,7,0
"5908",5908,21,3910,2,7,0
"5910",5910,21,8,3,2,0
"5911",5911,21,61,1,2,0
"5912",5912,21,2967,2,5,0
"5913",5913,21,2975,1,3,0
"5914",5914,21,2975,2,4,0
"5915",5915,21,3912,1,2,0
"5916",5916,21,11,1,5,0
"5917",5917,21,3913,1,6,0
"5918",5918,21,3914,1,7,0
"5919",5919,21,1532,1,6,0
"5920",5920,21,342,2,3,0
"5921",5921,21,343,1,2,0
"5922",5922,21,3915,1,4,0
"5924",5924,21,345,2,1,0
"5925",5925,21,3916,2,6,0
"5926",5926,21,3917,1,9,0
"5927",5927,21,437,2,7,0
"6030",6030,25,3981,2,3,0
"6032",6032,25,3983,1,5,0
"6033",6033,25,3984,2,9,0
"6034",6034,25,3985,2,1,0
"6035",6035,25,3986,2,8,0
"6036",6036,25,3987,1,4,0
"6037",6037,25,3988,2,8,0
"6038",6038,25,3989,2,7,0
"6039",6039,25,3990,2,7,0
"6041",6041,25,3992,1,7,0
"6043",6043,25,3994,1,6,0
"6044",6044,25,3995,3,8,0
"6047",6047,25,3998,2,8,0
"6049",6049,25,3999,3,2,0
"6050",6050,25,4000,3,9,0
"6051",6051,25,4001,1,7,0
"6053",6053,25,4003,1,2,0
"6054",6054,25,4004,2,3,0
"6055",6055,25,4005,2,4,0
"6056",6056,25,4006,2,7,0
"6057",6057,25,4007,2,6,0
"6061",6061,25,4010,3,1,0
"6063",6063,25,4011,1,7,0
"6064",6064,25,4012,2,1,0
"6065",6065,25,4012,1,4,0
"6066",6066,25,4013,2,2,0
"6068",6068,25,4015,2,4,0
"6069",6069,25,4016,3,9,0
"6070",6070,25,4017,2,5,0
"6072",6072,25,4019,2,7,0
"6073",6073,25,4020,2,9,0
"6074",6074,25,4021,1,5,0
"6075",6075,25,4022,1,4,0
"6076",6076,25,4023,2,8,0
"6077",6077,25,4024,2,6,0
"6078",6078,25,4025,1,1,0
"6079",6079,25,4025,3,2,0
"6080",6080,25,4026,1,3,0
"6081",6081,25,4027,3,2,0
"6082",6082,25,4028,2,3,0
"6083",6083,25,4029,1,5,0
"6085",6085,25,198,1,5,0
"6087",6087,25,4031,2,9,0
"6088",6088,25,4032,2,2,0
"6090",6090,25,4034,2,4,0
"6091",6091,25,4035,2,1,0
"6092",6092,25,4036,1,7,0
"6093",6093,25,4037,1,0,0
"6094",6094,25,4038,3,1,0
"6096",6096,25,4040,1,8,0
"6097",6097,25,4041,2,0,0
"6098",6098,25,202,1,0,0
"6099",6099,25,4042,2,2,0
"6100",6100,25,4043,1,4,0
"6101",6101,25,4044,2,6,0
"6102",6102,25,4045,2,6,0
"6104",6104,25,4047,1,4,0
"6106",6106,25,4048,2,9,0
"6107",6107,25,4049,1,6,0
"6108",6108,25,4050,1,5,0
"6109",6109,25,4050,2,6,0
"6110",6110,25,4051,2,5,0
"6111",6111,25,4052,3,3,0
"6114",6114,25,4055,2,8,0
"6118",6118,25,4058,1,4,0
"6119",6119,25,4059,1,0,0
"6120",6120,25,4059,1,5,0
"6121",6121,25,4060,2,8,0
"6122",6122,25,206,2,0,0
"6123",6123,25,206,2,9,0
"6124",6124,25,4061,2,2,0
"6126",6126,25,4063,1,1,0
"6127",6127,25,4063,3,9,0
"6296",6296,28,4171,4,0,0
"6297",6297,28,4172,1,4,0
"6298",6298,28,4173,1,2,0
"6299",6299,28,4174,2,1,0
"6300",6300,28,4174,1,6,0
"6301",6301,28,4175,2,2,0
"6302",6302,28,4175,1,7,0
"6303",6303,28,4176,2,0,0
"6304",6304,28,4176,2,5,0
"6305",6305,28,4177,2,3,0
"6306",6306,28,4178,2,1,0
"6307",6307,28,4178,1,7,0
"6308",6308,28,4179,1,0,0
"6309",6309,28,4180,1,4,0
"6310",6310,28,4181,1,3,0
"6311",6311,28,4182,1,6,0
"6312",6312,28,4183,1,8,0
"6313",6313,28,4183,3,9,0
"6314",6314,28,4184,3,1,0
"6315",6315,28,4184,1,5,0
"6316",6316,28,4185,2,6,0
"6317",6317,28,4186,1,7,0
"6318",6318,28,4187,2,3,0
"6320",6320,28,4188,1,4,0
"6321",6321,28,4188,1,5,0
"6322",6322,28,4188,2,8,0
"6323",6323,28,4189,1,7,0
"6325",6325,28,4190,3,7,0
"6326",6326,28,4191,1,4,0
"6327",6327,28,4192,1,3,0
"6328",6328,28,4193,4,0,0
"6329",6329,28,4194,2,8,0
"6330",6330,28,4195,2,9,0
"6331",6331,28,4196,2,5,0
"6332",6332,28,4197,1,6,0
"6333",6333,28,4198,3,2,0
"6334",6334,28,4199,2,0,0
"6337",6337,28,4202,2,4,0
"6338",6338,28,4203,2,4,0
"6339",6339,28,4204,2,7,0
"6340",6340,28,4205,2,1,0
