"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"51959",51959,553,11,2,5,0
"31154",31154,314,6445,1,9,0
"5886",5886,21,3898,1,3,0
"35869",35869,363,23001,1,6,0
"56666",56666,608,510,1,3,0
"56751",56751,609,5996,1,7,0
"2406",2406,343,1646,3,7,1
"11899",11899,86,6655,1,4,0
"55515",55515,597,9744,1,0,0
"22437",22437,226,14788,2,7,0
"7650",7650,36,5152,1,7,0
"25242",25242,259,16556,2,7,0
"23412",23412,236,12744,1,5,0
"19175",19175,179,12572,2,3,0
"40427",40427,410,25776,1,6,0
"40990",40990,417,26158,2,4,0
"57023",57023,613,181,3,1,0
"18335",18335,172,11962,2,3,0
"52406",52406,558,21353,1,4,0
"10575",10575,75,6923,1,4,0
"32078",32078,324,20652,1,4,0
"5221",5221,9,3426,2,1,0
"14479",14479,120,9261,1,8,0
"18869",18869,177,12386,1,5,0
"34614",34614,347,13710,1,0,0
"36135",36135,365,23169,1,5,0
"31916",31916,322,61,3,2,0
"10187",10187,70,469,3,0,0
"12606",12606,98,8028,2,7,0
"16338",16338,148,10479,2,4,0
"10672",10672,75,6973,2,1,0
"36009",36009,363,13920,2,4,0
"8683",8683,44,5891,1,1,0
"51901",51901,553,2895,1,5,0
"30368",30368,307,19692,1,7,0
"44952",44952,464,5161,2,9,0
"9750",9750,60,2752,1,5,0
"14061",14061,116,9097,1,4,0
"2639",2639,372,436,5,5,1
"47943",47943,497,30102,1,4,0
"43852",43852,444,6789,2,1,0
"27904",27904,284,8538,3,2,0
"3781",3781,561,2514,4,2,1
"31011",31011,314,5398,2,0,0
"50104",50104,526,31249,3,2,0
"23857",23857,242,15572,3,1,0
"23234",23234,235,15244,2,2,0
"41335",41335,421,26328,3,0,0
"52387",52387,558,32481,2,0,0
"35264",35264,357,64,1,5,0
"5760",5760,18,3818,2,6,0
"3573",3573,526,21,4,0,1
"24114",24114,244,15762,2,3,0
"16860",16860,152,10938,3,2,0
"16951",16951,154,11007,2,6,0
"1899",1899,269,1348,4,4,1
"4575",4575,3,2963,2,3,0
"33957",33957,343,21709,2,4,0
"31182",31182,314,3537,1,4,0
"56153",56153,603,34291,2,9,0
"51733",51733,548,32209,2,3,0
"56249",56249,603,30080,1,0,0
"23262",23262,235,3087,1,4,0
"1002",1002,139,703,4,9,1
"12769",12769,99,8262,2,9,0
"10493",10493,74,21,3,0,0
"53242",53242,571,358,2,4,0
"23125",23125,235,15185,1,3,0
"2247",2247,316,1559,4,8,1
"35900",35900,363,23026,1,7,0
"50237",50237,529,2808,2,3,0
"40469",40469,410,25813,1,9,0
"38782",38782,392,24665,1,5,0
"28207",28207,286,18276,2,1,0
"36744",36744,372,1532,2,6,0
"28227",28227,286,18285,2,7,0
"6946",6946,28,4652,2,2,0
"47194",47194,488,29549,2,8,0
"742",742,86,520,4,6,1
"7014",7014,28,4705,1,7,0
"37222",37222,378,23806,2,5,0
"54931",54931,589,2618,2,1,0
"35057",35057,352,22430,3,1,0
"28276",28276,286,18316,2,8,0
"26322",26322,265,4955,2,1,0
"34946",34946,352,645,1,5,0
"4129",4129,609,2676,4,7,1
"48007",48007,498,412,2,5,0
"30669",30669,310,19911,2,4,0
"43840",43840,444,432,2,2,0
"30726",30726,311,19925,1,3,0
"34407",34407,345,22068,2,2,0
"37778",37778,382,24186,2,9,0
"34960",34960,352,22384,1,5,0
"6660",6660,28,4437,2,7,0
"24409",24409,252,169,2,3,0
"9986",9986,66,128,2,4,0
"47148",47148,488,29518,2,3,0
"43680",43680,442,27704,1,8,0
"37811",37811,382,24209,1,6,0
"47991",47991,498,2809,3,8,0
"31933",31933,322,1532,1,0,0
"46309",46309,479,28989,1,5,0
"4176",4176,615,2687,4,7,1
"52206",52206,556,621,1,6,0
"45628",45628,471,6450,3,8,0
"35105",35105,353,22458,2,3,0
"56688",56688,609,18280,2,3,0
"12726",12726,99,3763,1,1,0
"47195",47195,488,29550,3,3,0
"24026",24026,244,15699,2,4,0
"15339",15339,139,9783,1,5,0
"28492",28492,286,18439,2,3,0
"54525",54525,581,33692,2,1,0
"364",364,34,309,5,1,1
"40056",40056,405,25539,3,1,0
"12624",12624,98,8167,2,3,0
"24080",24080,244,15741,2,0,0
"86",86,3,75,5,2,1
"34921",34921,352,22360,1,6,0
"32835",32835,334,981,3,1,0
"53328",53328,571,4134,2,9,0
"29796",29796,297,19338,1,5,0
"24967",24967,257,16380,2,6,0
"46508",46508,480,29156,3,1,0
"3766",3766,558,2499,4,7,1
"56298",56298,603,8362,1,8,0
"49725",49725,521,31163,1,5,0
"25411",25411,260,16708,3,0,0
"23211",23211,235,1159,1,6,0
"24272",24272,246,1073,1,4,0
"4733",4733,3,78,3,0,0
"23891",23891,242,15595,1,6,0
"10195",10195,70,8,4,0,0
"56588",56588,607,34549,2,1,0
"189",189,17,164,5,5,1
"17744",17744,164,11585,1,5,0
"52172",52172,556,301,3,7,0
"23327",23327,235,5070,2,4,0
"45416",45416,471,11007,2,9,0
"56539",56539,607,34507,3,9,0
"47000",47000,488,29414,2,7,0
"37291",37291,378,23853,1,1,0
"3887",3887,575,433,5,6,1
"23908",23908,242,15607,2,7,0
"39433",39433,397,25139,1,6,0
"12708",12708,99,3757,1,6,0
"24765",24765,256,16245,2,2,0
"7816",7816,37,5252,2,6,0
"14416",14416,120,9217,2,7,0
"16691",16691,151,10778,2,5,0
"5791",5791,19,432,3,3,0
"4517",4517,3,2925,1,6,0
"11219",11219,77,7387,1,6,0
"25857",25857,262,2549,2,7,0
"49598",49598,519,61,2,2,0
"25316",25316,260,16621,2,3,0
"8710",8710,44,5912,2,9,0
"29809",29809,298,19346,3,0,0
"8566",8566,44,5793,2,2,0
"45627",45627,471,6450,1,7,0
"43964",43964,447,1119,1,6,0
"27054",27054,272,1877,3,2,0
"4263",4263,2,2762,1,2,0
"9465",9465,54,6406,1,5,0
"17754",17754,164,844,2,8,0
"30717",30717,311,19924,2,6,0
"45190",45190,467,28453,2,8,0
"45244",45244,469,28496,1,7,0
"28534",28534,286,18459,2,2,0
"10731",10731,75,488,1,6,0
"47009",47009,488,29423,3,1,0
"3570",3570,526,166,4,6,1
"36717",36717,372,23511,2,4,0
"53157",53157,571,667,3,0,0
"38781",38781,392,24665,1,3,0
"53341",53341,571,33074,1,7,0
"32846",32846,334,21,3,0,0
"46694",46694,483,430,2,8,0
"4316",4316,3,356,1,6,0
"4479",4479,3,2897,3,9,0
"1855",1855,263,64,5,5,1
"6923",6923,28,4637,3,8,0
"50804",50804,539,31596,2,4,0
"26281",26281,265,8,3,1,0
"32971",32971,335,5401,3,2,0
"2946",2946,421,2056,5,8,1
"10732",10732,75,7018,1,0,0
"14653",14653,122,9389,2,3,0
"14342",14342,118,9187,2,5,0
"7569",7569,34,5098,3,0,0
"22717",22717,227,8629,1,8,0
"21500",21500,208,14192,1,8,0
"15297",15297,139,9750,2,2,0
"35565",35565,360,22791,3,0,0
"44742",44742,459,28190,1,0,0
"46673",46673,483,11016,2,5,0
"53071",53071,570,32928,1,0,0
"48113",48113,498,24559,2,8,0
"4266",4266,2,2764,1,4,0
"25",25,3,24,4,1,1
"24034",24034,244,15704,2,9,0
"25677",25677,260,16936,3,2,0
"2538",2538,359,1755,4,7,1
"54894",54894,588,430,3,8,0
"1989",1989,286,1400,4,2,1
"12590",12590,98,8156,1,9,0
"357",357,34,304,3,8,1
"13119",13119,103,8396,2,7,0
"34902",34902,352,5707,2,5,0
"43132",43132,436,27355,3,2,0
"43143",43143,436,27364,2,1,0
"6909",6909,28,4626,2,2,0
"26886",26886,269,17547,2,0,0
"22292",22292,222,14675,1,5,0
"30754",30754,311,19935,2,8,0
"18406",18406,172,12021,1,5,0
"40321",40321,410,25683,2,6,0
"51686",51686,548,32185,3,0,0
"45528",45528,471,5162,2,9,0
"34046",34046,343,21782,2,7,0
"13807",13807,115,8908,1,8,0
"42315",42315,430,21159,2,7,0
"25886",25886,262,11,3,6,0
"7372",7372,34,4977,1,7,0
"43669",43669,442,8,3,8,0
"22596",22596,227,14918,1,5,0
"24049",24049,244,15716,2,8,0
"18206",18206,171,11858,2,6,0
"25129",25129,259,16466,1,8,0
"1019",1019,141,559,5,3,1
"2462",2462,349,1692,5,3,1
"16895",16895,152,10965,1,6,0
"8033",8033,40,5395,1,3,0
"50599",50599,534,31455,3,9,0
"45710",45710,472,28676,2,3,0
"48363",48363,501,700,3,1,0
"18652",18652,176,12192,2,8,0
"54508",54508,581,33676,2,8,0
"43696",43696,442,27715,2,4,0
"43091",43091,436,27317,2,3,0
"23064",23064,235,15156,1,1,0
"24817",24817,256,16278,1,6,0
"11223",11223,77,2960,3,0,0
"47847",47847,497,30043,3,0,0
"36460",36460,371,23365,3,0,0
"39455",39455,397,25160,2,4,0
"43850",43850,444,3343,3,3,0
"37768",37768,382,513,2,0,0
"23450",23450,236,3897,2,2,0
"19976",19976,189,13057,2,0,0
"16234",16234,148,10401,3,7,0
"44588",44588,455,1379,2,3,0
"82",82,3,72,4,5,1
"6368",6368,28,4230,3,2,0
"6896",6896,28,4617,2,3,0
"34182",34182,343,9668,1,4,0
"23837",23837,242,15554,2,7,0
"23817",23817,242,15543,1,7,0
"23483",23483,236,304,3,1,0
"24835",24835,256,16287,2,9,0
"6478",6478,28,4298,3,8,0
"10744",10744,75,7022,2,2,0
"3299",3299,480,1906,5,3,1
"47046",47046,488,29451,2,7,0
"42419",42419,430,8330,1,3,0
"41433",41433,421,26384,1,5,0
"47313",47313,489,29638,3,8,0
"6113",6113,25,4054,1,4,0
"53373",53373,571,2114,2,9,0
"10511",10511,74,343,1,5,0
"28596",28596,286,5070,1,4,0
"30494",30494,307,19808,2,3,0
"31168",31168,314,20081,1,5,0
"35063",35063,352,22432,2,8,0
"39005",39005,394,24821,2,1,0
"19713",19713,186,12931,1,1,0
"2998",2998,430,344,3,4,1
"32861",32861,334,5016,2,3,0
"16080",16080,147,10263,2,3,0
"16896",16896,152,10966,1,0,0
"33424",33424,339,21356,1,5,0
"33992",33992,343,21739,1,4,0
"34163",34163,343,21883,2,8,0
"33037",33037,335,2961,1,5,0
"54979",54979,590,3787,1,5,0
"6907",6907,28,4625,1,3,0
"11546",11546,80,5389,3,8,0
"3575",3575,526,2377,3,3,1
"36035",36035,364,2809,2,8,0
"23093",23093,235,15172,2,4,0
"11241",11241,77,315,2,2,0
"37754",37754,382,24173,3,8,0
"26221",26221,265,5011,2,1,0
"12598",12598,98,8025,2,7,0
"45427",45427,471,166,1,6,0
"15603",15603,142,9925,1,8,0
"13138",13138,103,8413,2,7,0
"2196",2196,311,472,4,4,1
"41284",41284,420,3804,1,4,0
"26149",26149,265,2813,3,0,0
"16664",16664,151,10751,1,8,0
"50852",50852,539,31640,1,3,0
"20734",20734,199,13616,1,0,0
"35317",35317,359,22596,1,6,0
"35557",35557,360,22783,2,2,0
"26657",26657,268,1396,1,8,0
"7433",7433,34,5007,2,4,0
"41668",41668,422,26469,2,0,0
"10295",10295,72,3787,1,7,0
"51708",51708,548,32198,2,3,0
"1406",1406,201,148,3,0,1
"4803",4803,4,3100,2,6,0
"15055",15055,134,9629,2,2,0
"52282",52282,556,6789,2,2,0
"32904",32904,335,21156,1,5,0
"51125",51125,544,31826,2,9,0
"16873",16873,152,10949,1,6,0
"24019",24019,244,15693,3,8,0
"14195",14195,117,9134,1,6,0
"423",423,38,350,3,3,1
"35884",35884,363,5042,1,0,0
"24947",24947,257,16366,2,4,0
"37743",37743,382,24166,4,9,0
"42395",42395,430,44,2,9,0
"40364",40364,410,25721,2,2,0
"17955",17955,169,11700,1,5,0
"9245",9245,52,6243,1,3,0
"40110",40110,407,14603,2,7,0
"43611",43611,442,27655,2,6,0
"36015",36015,363,23111,2,0,0
"23767",23767,242,8693,1,9,0
"16634",16634,151,10727,2,1,0
"16865",16865,152,10942,1,2,0
"22604",22604,227,9066,2,0,0
"10663",10663,75,6965,1,7,0
"20721",20721,199,13606,1,3,0
"24848",24848,256,16295,2,2,0
"13839",13839,115,8939,3,2,0
"45687",45687,472,28661,2,3,0
"56693",56693,609,2751,3,3,0
"57182",57182,615,34740,1,7,0
"30991",30991,314,816,2,1,0
"35566",35566,360,22792,2,1,0
"3762",3762,558,2495,5,3,1
"6877",6877,28,4604,1,3,0
"50587",50587,534,31445,2,3,0
"6451",6451,28,4280,2,5,0
"9200",9200,52,6222,1,5,0
"55894",55894,600,34204,1,7,0
"34988",34988,352,9376,1,3,0
"5301",5301,9,3481,1,5,0
"55469",55469,597,5136,2,3,0
"42342",42342,430,2751,2,2,0
"10613",10613,75,6949,1,4,0
"51633",51633,548,32144,1,8,0
"16142",16142,147,10322,1,2,0
"10651",10651,75,6959,2,4,0
"51710",51710,548,32200,1,8,0
"54283",54283,578,6713,2,9,0
"30919",30919,314,19989,2,4,0
"6944",6944,28,4650,2,0,0
"29844",29844,298,1344,1,3,0
"28321",28321,286,41,2,9,0
"22322",22322,223,14704,2,1,0
"16775",16775,151,10856,2,8,0
"36174",36174,365,23200,1,2,0
"822",822,104,576,4,1,1
"26548",26548,268,17328,2,4,0
"26544",26544,268,17326,2,2,0
"56764",56764,609,2979,3,7,0
"10054",10054,67,6706,4,0,0
"7671",7671,36,5166,1,0,0
"18865",18865,177,12382,2,8,0
"25819",25819,260,17063,2,3,0
"6883",6883,28,4608,3,9,0
"50073",50073,525,31235,2,3,0
"6622",6622,28,4411,1,5,0
"52920",52920,566,32907,2,2,0
"24686",24686,256,1250,2,5,0
"36443",36443,371,23350,3,3,0
"7603",7603,35,5123,2,0,0
"1619",1619,235,468,5,6,1
"52272",52272,556,1532,1,4,0
"4561",4561,3,8,2,5,0
"48034",48034,498,4120,3,2,0
"34101",34101,343,21832,3,0,0
"30788",30788,311,2975,2,3,0
"33973",33973,343,21723,1,7,0
"43192",43192,436,27400,1,5,0
"45953",45953,475,28844,2,9,0
"2491",2491,353,1718,4,4,1
"30986",30986,314,20010,3,9,0
"24723",24723,256,16213,1,3,0
"41377",41377,421,2051,1,1,0
"12619",12619,98,8035,2,7,0
"13232",13232,103,8486,3,1,0
"25790",25790,260,17036,2,1,0
"6454",6454,28,4283,3,1,0
"9028",9028,49,6111,3,2,0
"16656",16656,151,10744,3,1,0
"35917",35917,363,23041,2,9,0
"28364",28364,286,18361,2,7,0
"36145",36145,365,23176,2,9,0
"46063",46063,476,1853,4,0,0
"37909",37909,383,169,2,3,0
"28169",28169,286,18265,1,5,0
"16535",16535,151,10649,3,8,0
"52352",52352,558,32462,2,5,0
"1460",1460,215,1054,5,6,1
"18270",18270,172,11921,2,3,0
"18370",18370,172,11990,1,6,0
"2427",2427,345,1666,4,3,1
"30424",30424,307,19741,1,6,0
"5665",5665,16,3768,1,1,0
"12668",12668,99,8204,1,3,0
"30687",30687,311,3786,3,3,0
"27198",27198,274,17729,1,3,0
"29821",29821,298,7598,3,7,0
"4607",4607,3,2978,2,9,0
"1723",1723,247,1229,5,4,1
"3611",3611,534,2399,5,4,1
"55854",55854,600,3898,1,4,0
"10003",10003,67,2837,3,0,0
"7498",7498,34,5056,1,6,0
"3256",3256,475,46,4,7,1
"39957",39957,402,25457,2,6,0
"10706",10706,75,7002,2,1,0
"48468",48468,503,3787,2,8,0
"35918",35918,363,23042,2,8,0
"56142",56142,603,34282,3,0,0
"43864",43864,444,8546,2,8,0
"22860",22860,231,15072,2,7,0
"16213",16213,148,10383,1,4,0
"53307",53307,571,15221,1,5,0
"26890",26890,269,17550,2,5,0
"23027",23027,235,15146,2,8,0
"26865",26865,269,17526,3,8,0
"30702",30702,311,19923,2,6,0
"46355",46355,479,29025,2,1,0
"28375",28375,286,18367,3,9,0
"25909",25909,262,345,2,0,0
"41110",41110,419,26243,2,8,0
"47085",47085,488,29480,2,8,0
"17620",17620,164,836,2,2,0
"12701",12701,99,147,2,1,0
"16219",16219,148,10388,2,7,0
"4359",4359,3,2751,1,4,0
"23925",23925,242,15620,1,9,0
"16071",16071,147,10255,2,5,0
"25994",25994,263,6875,1,6,0
"26861",26861,269,17522,1,3,0
"34491",34491,345,22124,3,0,0
"56414",56414,604,34441,1,6,0
"16291",16291,148,10440,1,7,0
"41391",41391,421,11513,1,6,0
"26794",26794,268,17466,1,6,0
"43098",43098,436,27323,3,8,0
"14476",14476,120,9259,2,7,0
"16965",16965,154,11011,1,7,0
"16523",16523,151,10639,1,7,0
"6813",6813,28,4558,2,3,0
"15759",15759,143,1345,2,4,0
"50285",50285,529,3535,3,9,0
"1233",1233,171,872,5,7,1
"24122",24122,244,15770,2,2,0
"1924",1924,272,167,4,2,1
"2176",2176,311,430,4,8,1
"53290",53290,571,5234,2,8,0
"53754",53754,575,1345,2,5,0
"8040",8040,40,467,4,1,0
"14951",14951,131,9546,1,5,0
"55847",55847,600,34200,2,5,0
"26856",26856,269,17518,2,1,0
"19511",19511,186,5393,2,1,0
"40966",40966,417,26141,2,7,0
"50248",50248,529,846,2,6,0
"25654",25654,260,16918,2,7,0
"11923",11923,86,8,3,0,0
"326",326,28,279,3,1,1
"13946",13946,115,9016,2,3,0
"9310",9310,52,6273,2,2,0
"47892",47892,497,28106,3,1,0
"52384",52384,558,32478,1,2,0
"56635",56635,607,34591,1,1,0
"26218",26218,265,5008,2,5,0
"10311",10311,72,125,2,8,0
"38802",38802,392,24682,2,3,0
"2794",2794,400,503,4,8,1
"8528",8528,44,5764,2,4,0
"13184",13184,103,8449,3,2,0
"52339",52339,558,32456,2,2,0
"40021",40021,404,25512,1,9,0
"6383",6383,28,4236,2,8,0
"43101",43101,436,27326,1,5,0
"28391",28391,286,2929,1,5,0
"48122",48122,498,169,2,3,0
"52180",52180,556,32392,2,8,0
"22584",22584,227,14471,4,1,0
"283",283,28,242,2,0,1
"23843",23843,242,15560,1,5,0
"43866",43866,444,335,3,0,0
"37669",37669,378,24118,2,8,0
"33117",33117,335,5256,2,2,0
"3992",3992,591,1630,3,0,1
"18348",18348,172,11971,1,5,0
"20896",20896,201,13709,1,6,0
"52902",52902,566,32901,3,3,0
"19837",19837,186,5091,2,0,0
"4357",4357,3,2751,2,2,0
"19953",19953,189,13039,1,7,0
"1408",1408,201,1014,5,5,1
"14500",14500,120,9278,2,8,0
"26673",26673,268,17403,3,2,0
"37297",37297,378,23856,2,4,0
"19874",19874,186,13012,3,9,0
"37773",37773,382,24182,2,4,0
"25771",25771,260,17020,2,4,0
"6103",6103,25,4046,1,3,0
"46144",46144,478,3787,1,7,0
"37003",37003,376,23669,1,3,0
"47119",47119,488,3240,1,0,0
"25196",25196,259,16514,1,5,0
"37001",37001,376,23668,2,7,0
"51869",51869,553,32292,3,8,0
"35473",35473,359,22706,2,8,0
"36413",36413,371,23323,1,5,0
"49753",49753,521,31172,2,3,0
"4136",4136,610,167,4,2,1
"36150",36150,365,23181,1,9,0
"20766",20766,199,13644,2,4,0
"46993",46993,488,29411,3,1,0
"5375",5375,11,3538,2,1,0
"39052",39052,394,311,2,8,0
"13812",13812,115,8913,3,2,0
"20679",20679,199,588,4,1,0
"56377",56377,604,34422,2,7,0
"15048",15048,134,9625,2,2,0
"48129",48129,498,30168,2,5,0
"51967",51967,553,93,2,1,0
"40459",40459,410,25804,2,0,0
"23356",23356,235,5093,3,0,0
"5888",5888,21,469,4,0,0
"21890",21890,216,14450,2,4,0
"7910",7910,38,2692,2,4,0
"43509",43509,442,27601,1,3,0
"50861",50861,539,31649,2,7,0
"40228",40228,410,25608,2,0,0
"56996",56996,613,28848,2,2,0
"35958",35958,363,23071,3,3,0
"16159",16159,147,10337,1,4,0
"10584",10584,75,6929,2,3,0
"45442",45442,471,160,2,7,0
"3840",3840,571,303,4,8,1
"10037",10037,67,6697,2,8,0
"23370",23370,235,6451,2,6,0
"13146",13146,103,8417,2,3,0
"12820",12820,100,3975,2,6,0
"15344",15344,139,9787,2,7,0
"35075",35075,352,22440,2,0,0
"52592",52592,561,32630,4,0,0
"36524",36524,371,23402,2,7,0
"52759",52759,563,32773,2,2,0
"22691",22691,227,5035,2,2,0
"19869",19869,186,13010,2,8,0
"19509",19509,186,12797,3,9,0
"24051",24051,244,15718,2,1,0
"17648",17648,164,11512,1,4,0
"35166",35166,355,22506,3,1,0
"2156",2156,310,1521,3,0,1
"2563",2563,361,1780,4,1,1
"18875",18875,177,12390,2,2,0
"6672",6672,28,4447,2,9,0
"17790",17790,164,400,1,5,0
"522",522,52,364,3,0,1
"24127",24127,244,15774,1,3,0
"24097",24097,244,15751,3,0,0
"1806",1806,259,1290,4,1,1
"2437",2437,347,1671,3,0,1
"6678",6678,28,4453,1,1,0
"53759",53759,575,8355,1,5,0
"41637",41637,422,503,2,8,0
"33955",33955,343,21707,2,7,0
"37612",37612,378,24078,2,9,0
"34151",34151,343,21876,2,2,0
"33086",33086,335,6714,2,3,0
"20750",20750,199,13628,1,6,0
"7907",7907,38,2956,2,5,0
"42559",42559,431,26891,2,3,0
"8573",8573,44,5800,2,8,0
"37668",37668,378,24117,1,7,0
"31437",31437,316,169,2,3,0
"25584",25584,260,16859,2,6,0
"3951",3951,588,2614,5,6,1
"55270",55270,594,430,1,9,0
"25742",25742,260,16993,4,0,0
"4785",4785,4,3086,2,5,0
"23805",23805,242,15535,2,0,0
"31592",31592,317,20308,1,9,0
"49760",49760,521,31175,2,0,0
"25197",25197,259,16515,3,0,0
"22705",22705,227,8623,1,1,0
"9177",9177,52,6210,1,9,0
"41311",41311,420,3049,2,1,0
"6373",6373,28,4232,2,8,0
"50786",50786,539,31579,3,8,0
"4745",4745,3,3056,2,7,0
"4442",4442,3,2879,1,3,0
"871",871,117,620,5,5,1
"15327",15327,139,9772,3,1,0
"22575",22575,226,10344,2,9,0
"41528",41528,421,26424,2,9,0
"13173",13173,103,8439,2,5,0
"48003",48003,498,2855,3,1,0
"35979",35979,363,23090,3,1,0
"13869",13869,115,605,2,9,0
"54527",54527,581,33693,2,0,0
"55315",55315,594,5259,2,7,0
"40263",40263,410,25634,2,7,0
"25494",25494,260,16782,2,1,0
"27121",27121,272,17687,1,5,0
"37799",37799,382,24201,3,0,0
"9041",9041,49,6121,1,5,0
"10684",10684,75,6985,1,2,0
"25041",25041,258,2998,1,7,0
"18891",18891,177,12404,1,6,0
"16838",16838,151,10917,1,4,0
"35077",35077,352,22442,1,4,0
"4610",4610,3,2979,2,8,0
"30811",30811,311,342,2,3,0
"14018",14018,116,1121,2,6,0
"44008",44008,447,27775,4,1,0
"23770",23770,242,15514,2,1,0
"42477",42477,430,3002,1,5,0
"51731",51731,548,32208,1,4,0
"17932",17932,169,6728,2,1,0
"5883",5883,21,3896,3,9,0
"16600",16600,151,10699,1,1,0
"2295",2295,324,1578,3,1,1
"35943",35943,363,23060,2,2,0
"262",262,28,226,4,6,1
"53547",53547,573,33153,1,4,0
"36905",36905,376,23607,1,3,0
"25383",25383,260,16680,2,2,0
"47295",47295,489,29623,1,3,0
"40448",40448,410,25793,1,1,0
"12744",12744,99,3767,1,3,0
"735",735,86,416,4,9,1
"16092",16092,147,10275,2,8,0
"18840",18840,177,12364,1,4,0
"23510",23510,236,15360,1,1,0
"28495",28495,286,18441,3,1,0
"18946",18946,177,12453,2,2,0
"52202",52202,556,6,2,3,0
"26940",26940,269,17598,2,1,0
"24143",24143,244,15786,1,1,0
"19487",19487,186,12780,3,1,0
"6084",6084,25,4030,2,6,0
"33080",33080,335,4955,1,3,0
"45381",45381,471,28587,1,5,0
"9304",9304,52,6268,2,5,0
"1528",1528,225,1104,3,1,1
"23782",23782,242,15522,2,3,0
"46219",46219,478,575,1,5,0
"4368",4368,3,2835,1,4,0
"42336",42336,430,496,2,0,0
"47238",47238,488,29582,1,5,0
"43635",43635,442,27673,1,5,0
"43005",43005,436,27257,2,4,0
"16285",16285,148,10436,1,8,0
"19622",19622,186,5011,2,1,0
"16268",16268,148,10423,1,4,0
"20736",20736,199,13618,2,9,0
"639",639,72,170,3,2,1
"12702",12702,99,147,2,3,0
"16240",16240,148,10406,4,1,0
"56780",56780,609,34604,2,0,0
"11215",11215,77,7384,2,9,0
"43536",43536,442,27621,1,5,0
"3645",3645,540,2429,4,8,1
"36689",36689,372,20054,1,5,0
"12730",12730,99,3765,3,7,0
"31440",31440,316,20188,1,7,0
"48485",48485,503,6875,2,6,0
"36011",36011,363,23109,2,2,0
"30924",30924,314,15317,1,3,0
"711",711,80,435,5,7,1
"41288",41288,420,26311,1,4,0
"6117",6117,25,4057,1,4,0
"56823",56823,609,1327,1,2,0
"41279",41279,420,3538,2,1,0
"52356",52356,558,21343,3,8,0
"24306",24306,247,15906,1,5,0
"3241",3241,472,2204,4,6,1
"3061",3061,441,300,5,0,1
"28226",28226,286,470,1,6,0
"2516",2516,357,313,4,5,1
"40308",40308,410,25673,1,6,0
"666",666,74,20,2,9,1
"35309",35309,358,123,2,8,0
"15530",15530,141,513,2,1,0
"4130",4130,609,1191,2,1,1
"43854",43854,444,128,1,4,0
"2117",2117,305,1486,4,3,1
"47083",47083,488,29480,2,0,0
"49774",49774,521,31181,2,1,0
"31203",31203,314,17442,2,8,0
"16549",16549,151,10660,2,4,0
"10063",10063,67,61,1,5,0
"48813",48813,508,9087,2,8,0
"36739",36739,372,1379,2,5,0
"36432",36432,371,23340,2,7,0
"45197",45197,467,28459,2,7,0
"4497",4497,3,623,1,9,0
"53",53,3,49,4,7,1
"2352",2352,334,168,4,7,1
"31534",31534,317,20263,2,7,0
"57208",57208,615,34756,3,7,0
"30486",30486,307,19800,3,9,0
"4586",4586,3,2968,2,0,0
"51966",51966,553,181,3,1,0
"26568",26568,268,2868,2,8,0
"15766",15766,143,343,1,2,0
"17716",17716,164,11564,2,5,0
"3276",3276,477,2226,5,3,1
"15548",15548,141,6447,1,8,0
"30780",30780,311,3817,1,3,0
"40494",40494,410,25837,2,2,0
"28168",28168,286,3892,3,9,0
"45550",45550,471,28618,1,5,0
"22182",22182,220,14623,2,8,0
"7523",7523,34,5070,1,4,0
"2521",2521,358,1738,4,7,1
"14427",14427,120,9225,2,2,0
"48346",48346,501,8320,1,3,0
"26588",26588,268,17346,3,0,0
"30313",30313,306,19646,2,5,0
"6735",6735,28,4494,1,1,0
"40417",40417,410,25767,1,0,0
"50316",50316,529,181,2,8,0
"11600",11600,80,3049,1,5,0
"1633",1633,236,499,5,7,1
"22663",22663,227,14948,4,0,0
"36569",36569,371,23429,3,1,0
"35393",35393,359,1755,2,6,0
"16976",16976,154,6789,2,5,0
"33128",33128,335,21189,1,8,0
"39022",39022,394,24831,1,6,0
"20785",20785,201,8210,2,3,0
"22509",22509,226,14856,4,9,0
"51497",51497,548,3361,2,0,0
"46714",46714,483,345,2,0,0
"34502",34502,345,22134,2,1,0
"9439",9439,54,6385,1,6,0
"42511",42511,430,26846,3,9,0
"1146",1146,152,808,5,4,1
"46692",46692,483,5398,2,0,0
"18690",18690,176,12225,1,3,0
"42501",42501,430,26845,1,7,0
"6439",6439,28,4269,1,8,0
"48377",48377,501,16142,2,7,0
"35793",35793,363,22956,2,5,0
"10128",10128,67,5412,2,8,0
"19110",19110,179,2478,1,4,0
"47033",47033,488,29443,2,7,0
"29808",29808,298,18279,2,9,0
"50840",50840,539,31628,3,3,0
"10503",10503,74,348,1,6,0
"25797",25797,260,17043,3,1,0
"28172",28172,286,3808,1,5,0
"16735",16735,151,10818,3,2,0
"28855",28855,288,7540,2,0,0
"2772",2772,397,1925,3,1,1
"24840",24840,256,16290,1,4,0
"25294",25294,260,16600,1,2,0
"55722",55722,598,1612,3,0,0
"6998",6998,28,4692,1,5,0
"2087",2087,298,344,4,4,1
"14346",14346,118,9190,4,0,0
"261",261,28,225,3,9,1
"35051",35051,352,22427,2,4,0
"33055",33055,335,5407,1,3,0
"34933",34933,352,9370,1,6,0
"25034",25034,258,471,2,9,0
